datetime,tariff,pod,kwh,kvarh,gkwh,gkvarh,kvah,gkvah,account_id,voltage_zone,transmission_zone,nmd,mec
2025-05-03 09:00:00,Megaflex Gen Urban,7614718533,975.25,320.0,7401.5,0.0,1026.4076005661689,7401.5,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-03 10:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,12139.0,0.0,0.0,12139.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-03 11:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,15160.75,0.0,0.0,15160.75,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-03 12:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,46760.25,0.0,0.0,46760.25,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-03 13:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,50913.25,0.0,0.0,50913.25,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-03 14:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,49952.5,0.0,0.0,49952.5,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-03 15:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,43573.5,0.0,0.0,43573.5,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-03 16:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,31632.0,0.0,0.0,31632.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-03 17:00:00,Megaflex Gen Urban,7614718533,63.25,14.5,11230.0,0.0,64.89077361227865,11230.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-03 18:00:00,Megaflex Gen Urban,7614718533,2094.75,508.5,0.0,0.0,2155.5857237651207,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-03 19:00:00,Megaflex Gen Urban,7614718533,1792.0,344.5,0.0,0.0,1824.8134836196273,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-03 20:00:00,Megaflex Gen Urban,7614718533,1772.75,333.0,0.0,0.0,1803.7548509983278,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-03 21:00:00,Megaflex Gen Urban,7614718533,1786.75,332.5,0.0,0.0,1817.424499807351,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-03 22:00:00,Megaflex Gen Urban,7614718533,1788.75,326.25,0.0,0.0,1818.258954329663,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-03 23:00:00,Megaflex Gen Urban,7614718533,1766.75,302.0,0.0,0.0,1792.3753966454683,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-04 00:00:00,Megaflex Gen Urban,7614718533,1819.25,363.5,0.0,0.0,1855.2096411187604,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-04 01:00:00,Megaflex Gen Urban,7614718533,1754.0,293.5,0.0,0.0,1778.3864175144838,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-04 02:00:00,Megaflex Gen Urban,7614718533,1774.25,301.75,0.0,0.0,1799.726680637924,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-04 03:00:00,Megaflex Gen Urban,7614718533,1792.0,298.5,0.0,0.0,1816.6910166563823,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-04 04:00:00,Megaflex Gen Urban,7614718533,1839.0,301.25,0.0,0.0,1863.5108163088296,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-04 05:00:00,Megaflex Gen Urban,7614718533,2071.25,430.0,0.0,0.0,2115.4140404422014,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-04 06:00:00,Megaflex Gen Urban,7614718533,1945.75,357.5,0.0,0.0,1978.31982058008,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-04 07:00:00,Megaflex Gen Urban,7614718533,1978.25,382.5,0.0,0.0,2014.889404533162,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-04 08:00:00,Megaflex Gen Urban,7614718533,1817.0,495.0,0.0,0.0,1883.219052579917,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-04 09:00:00,Megaflex Gen Urban,7614718533,198.0,66.25,26516.0,0.25,208.78951721769943,26516.000001178534,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-04 10:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,48646.25,0.0,0.0,48646.25,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-04 11:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,49913.0,0.0,0.0,49913.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-04 12:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,50289.75,0.0,0.0,50289.75,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-04 13:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,50286.5,0.0,0.0,50286.5,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-04 14:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,49911.0,0.0,0.0,49911.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-04 15:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,44208.25,0.0,0.0,44208.25,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-04 16:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,31198.75,0.0,0.0,31198.75,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-04 17:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,11664.25,0.0,0.0,11664.25,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-04 18:00:00,Megaflex Gen Urban,7614718533,1315.75,298.25,1427.0,0.0,1349.1297658120216,1427.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-04 19:00:00,Megaflex Gen Urban,7614718533,1944.25,420.25,0.0,0.0,1989.1501011738656,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-04 20:00:00,Megaflex Gen Urban,7614718533,1878.25,370.25,0.0,0.0,1914.3949762261705,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-04 21:00:00,Megaflex Gen Urban,7614718533,1952.0,374.0,0.0,0.0,1987.5059748337865,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-04 22:00:00,Megaflex Gen Urban,7614718533,2013.75,386.75,0.0,0.0,2050.5522731693527,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-04 23:00:00,Megaflex Gen Urban,7614718533,1973.5,371.75,0.0,0.0,2008.2082343472252,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-05 00:00:00,Megaflex Gen Urban,7614718533,1960.5,351.25,0.0,0.0,1991.7170513152716,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-05 01:00:00,Megaflex Gen Urban,7614718533,2058.25,434.75,0.0,0.0,2103.663619735817,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-05 02:00:00,Megaflex Gen Urban,7614718533,2040.75,431.25,0.0,0.0,2085.81809489706,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-05 03:00:00,Megaflex Gen Urban,7614718533,2072.0,432.75,0.0,0.0,2116.708898856902,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-05 04:00:00,Megaflex Gen Urban,7614718533,2079.0,450.0,0.0,0.0,2127.1438597330457,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-05 05:00:00,Megaflex Gen Urban,7614718533,2065.25,395.0,0.0,0.0,2102.6846084232416,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-05 06:00:00,Megaflex Gen Urban,7614718533,2050.5,386.25,0.0,0.0,2086.561600456598,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-05 07:00:00,Megaflex Gen Urban,7614718533,2088.0,429.75,0.0,0.0,2131.766652919592,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-05 08:00:00,Megaflex Gen Urban,7614718533,2197.25,576.75,0.0,0.0,2271.683984404521,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-05 09:00:00,Megaflex Gen Urban,7614718533,609.75,231.25,15029.25,0.0,652.1285341096493,15029.25,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-05 10:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,41164.75,0.0,0.0,41164.75,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-05 11:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,49453.0,0.0,0.0,49453.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-05 12:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,50378.5,0.25,0.0,50378.500000620304,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-05 13:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,50298.0,0.0,0.0,50298.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-05 14:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,49020.5,0.0,0.0,49020.5,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-05 15:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,42194.75,0.0,0.0,42194.75,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-05 16:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,29048.25,116.0,0.0,29048.48161371778,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-05 17:00:00,Megaflex Gen Urban,7614718533,185.5,56.0,10051.25,354.5,193.7685474993297,10057.499530822759,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-05 18:00:00,Megaflex Gen Urban,7614718533,2274.0,573.0,0.0,0.0,2345.0810220544618,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-05 19:00:00,Megaflex Gen Urban,7614718533,2132.0,471.25,0.0,0.0,2183.4606848990893,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-05 20:00:00,Megaflex Gen Urban,7614718533,2078.0,522.75,0.0,0.0,2142.7439330213956,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-05 21:00:00,Megaflex Gen Urban,7614718533,2042.5,465.75,0.0,0.0,2094.929429002323,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-05 22:00:00,Megaflex Gen Urban,7614718533,2032.25,447.5,0.0,0.0,2080.9364028004316,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-05 23:00:00,Megaflex Gen Urban,7614718533,2040.0,461.25,0.0,0.0,2091.4950543809564,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-06 00:00:00,Megaflex Gen Urban,7614718533,1976.5,370.5,0.0,0.0,2010.9257818228896,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-06 01:00:00,Megaflex Gen Urban,7614718533,2046.75,469.0,0.0,0.0,2099.7967907633347,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-06 02:00:00,Megaflex Gen Urban,7614718533,2025.0,428.75,0.0,0.0,2069.8916789291175,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-06 03:00:00,Megaflex Gen Urban,7614718533,2014.25,391.25,0.0,0.0,2051.896592180025,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-06 04:00:00,Megaflex Gen Urban,7614718533,2053.0,379.75,0.0,0.0,2087.8263966383797,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-06 05:00:00,Megaflex Gen Urban,7614718533,2072.0,391.25,0.0,0.0,2108.615793002604,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-06 06:00:00,Megaflex Gen Urban,7614718533,3037.0,528.75,0.0,0.0,3082.684797785852,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-06 07:00:00,Megaflex Gen Urban,7614718533,4066.75,709.0,0.0,0.0,4128.0911523971945,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-06 08:00:00,Megaflex Gen Urban,7614718533,2331.75,557.75,0.0,0.0,2397.528545189817,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-06 09:00:00,Megaflex Gen Urban,7614718533,2174.5,620.5,262.25,0.0,2261.2984102059595,262.25,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-06 10:00:00,Megaflex Gen Urban,7614718533,108.75,31.25,29506.25,0.0,113.15089482633357,29506.25,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-06 11:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,50149.25,0.0,0.0,50149.25,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-06 12:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,50633.75,0.0,0.0,50633.75,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-06 13:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,50048.75,0.0,0.0,50048.75,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-06 14:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,49003.25,0.0,0.0,49003.25,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-06 15:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,40770.25,0.0,0.0,40770.25,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-06 16:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,28131.75,0.0,0.0,28131.75,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-06 17:00:00,Megaflex Gen Urban,7614718533,115.0,29.5,9777.5,0.25,118.72341807747956,9777.500003196114,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-06 18:00:00,Megaflex Gen Urban,7614718533,2154.5,519.25,0.0,0.0,2216.188352216481,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-06 19:00:00,Megaflex Gen Urban,7614718533,1922.0,400.0,0.0,0.0,1963.1821107579399,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-06 20:00:00,Megaflex Gen Urban,7614718533,1843.75,346.0,0.0,0.0,1875.9344504806131,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-06 21:00:00,Megaflex Gen Urban,7614718533,1957.75,444.25,0.0,0.0,2007.5216374923584,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-06 22:00:00,Megaflex Gen Urban,7614718533,1925.5,377.25,0.0,0.0,1962.1080022516599,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-06 23:00:00,Megaflex Gen Urban,7614718533,1920.75,353.25,0.0,0.0,1952.9634213164363,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-07 00:00:00,Megaflex Gen Urban,7614718533,1962.5,345.75,0.0,0.0,1992.724093420863,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-07 01:00:00,Megaflex Gen Urban,7614718533,1996.25,351.75,0.0,0.0,2027.0032375405817,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-07 02:00:00,Megaflex Gen Urban,7614718533,2061.0,397.75,0.0,0.0,2099.0297907604836,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-07 03:00:00,Megaflex Gen Urban,7614718533,2075.5,473.0,0.0,0.0,2128.7153990141564,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-07 04:00:00,Megaflex Gen Urban,7614718533,1985.0,371.75,0.0,0.0,2019.5105997493552,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-07 05:00:00,Megaflex Gen Urban,7614718533,1979.75,376.75,0.0,0.0,2015.2792920585473,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-07 06:00:00,Megaflex Gen Urban,7614718533,1976.5,382.0,0.0,0.0,2013.0763149965278,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-07 07:00:00,Megaflex Gen Urban,7614718533,1988.25,412.25,0.0,0.0,2030.538875520486,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-07 08:00:00,Megaflex Gen Urban,7614718533,1952.5,497.5,0.0,0.0,2014.885232463626,0.0,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-07 09:00:00,Megaflex Gen Urban,7614718533,479.75,165.25,19293.5,0.0,507.4126772164842,19293.5,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-07 10:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,47501.5,0.0,0.0,47501.5,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-07 11:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,50883.75,124.5,0.0,50883.90231018549,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-07 12:00:00,Megaflex Gen Urban,7614718533,1794.25,641.0,12158.5,1021.0,1905.312064334869,12201.2935072475,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-07 13:00:00,Megaflex Gen Urban,7614718533,687.75,244.0,7394.75,0.0,729.7506851658311,7394.75,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-07 14:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,43631.25,0.0,0.0,43631.25,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-07 15:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,44915.75,0.0,0.0,44915.75,9648445675,>132kV*,>600km & ≤900km,12000,50000
2025-05-07 16:00:00,Megaflex Gen Urban,7614718533,0.0,0.0,30771.75,0.0,0.0,30771.75,9648445675,>132kV*,>600km & ≤900km,12000,50000
