datetime,tariff,pod,kwh,kvarh,gkwh,gkvarh,kvah,gkvah,account_id,voltage_zone,transmission_zone,nmd,mec
2025-05-02 13:00:00,Megaflex Gen Urban,9857665714,24.65,0.45,2.95,5.3,24.654107162904925,6.06568215454783,5960228875,>132kV*,>900km,200,5200
2025-05-02 14:00:00,Megaflex Gen Urban,9857665714,20.9,9.85,17.0,21.0,23.104815515385532,27.018512172212592,5960228875,>132kV*,>900km,200,5200
2025-05-02 15:00:00,Megaflex Gen Urban,9857665714,15.15,42.15,55.7,97.3,44.79001004688434,112.11503021450781,5960228875,>132kV*,>900km,200,5200
2025-05-02 16:00:00,Megaflex Gen Urban,9857665714,18.2,25.0,18.8,55.85,30.92313050129304,58.929300861286315,5960228875,>132kV*,>900km,200,5200
2025-05-02 17:00:00,Megaflex Gen Urban,9857665714,22.05,0.0,0.0,0.0,22.05,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-02 18:00:00,Megaflex Gen Urban,9857665714,21.8,0.0,0.0,0.0,21.8,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-02 19:00:00,Megaflex Gen Urban,9857665714,22.05,0.0,0.0,0.0,22.05,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-02 20:00:00,Megaflex Gen Urban,9857665714,22.05,0.0,0.0,0.0,22.05,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-02 21:00:00,Megaflex Gen Urban,9857665714,22.25,0.0,0.0,0.0,22.25,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-02 22:00:00,Megaflex Gen Urban,9857665714,21.85,0.0,0.0,0.0,21.85,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-02 23:00:00,Megaflex Gen Urban,9857665714,22.25,0.0,0.0,0.0,22.25,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-03 00:00:00,Megaflex Gen Urban,9857665714,22.65,0.0,0.0,0.0,22.65,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-03 01:00:00,Megaflex Gen Urban,9857665714,22.75,0.0,0.0,0.0,22.75,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-03 02:00:00,Megaflex Gen Urban,9857665714,23.1,0.0,0.0,0.0,23.1,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-03 03:00:00,Megaflex Gen Urban,9857665714,22.9,0.0,0.0,0.0,22.9,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-03 04:00:00,Megaflex Gen Urban,9857665714,22.9,0.0,0.0,0.0,22.9,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-03 05:00:00,Megaflex Gen Urban,9857665714,22.15,0.0,0.0,0.0,22.15,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-03 06:00:00,Megaflex Gen Urban,9857665714,21.8,0.0,0.0,0.0,21.8,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-03 07:00:00,Megaflex Gen Urban,9857665714,21.75,0.0,0.0,0.0,21.75,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-03 08:00:00,Megaflex Gen Urban,9857665714,21.1,0.0,0.0,0.0,21.1,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-03 09:00:00,Megaflex Gen Urban,9857665714,21.15,0.0,0.0,0.0,21.15,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-03 10:00:00,Megaflex Gen Urban,9857665714,20.95,0.0,0.0,0.0,20.95,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-03 11:00:00,Megaflex Gen Urban,9857665714,21.1,0.0,0.0,0.0,21.1,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-03 12:00:00,Megaflex Gen Urban,9857665714,21.85,0.0,0.0,0.0,21.85,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-03 13:00:00,Megaflex Gen Urban,9857665714,22.4,0.0,0.0,0.0,22.4,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-03 14:00:00,Megaflex Gen Urban,9857665714,22.45,0.0,0.0,0.0,22.45,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-03 15:00:00,Megaflex Gen Urban,9857665714,22.6,0.0,0.0,0.0,22.6,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-03 16:00:00,Megaflex Gen Urban,9857665714,22.25,0.0,0.0,0.0,22.25,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-03 17:00:00,Megaflex Gen Urban,9857665714,21.9,0.0,0.0,0.0,21.9,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-03 18:00:00,Megaflex Gen Urban,9857665714,21.55,0.0,0.0,0.0,21.55,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-03 19:00:00,Megaflex Gen Urban,9857665714,21.25,0.0,0.0,0.0,21.25,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-03 20:00:00,Megaflex Gen Urban,9857665714,21.6,0.0,0.0,0.0,21.6,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-03 21:00:00,Megaflex Gen Urban,9857665714,22.35,0.0,0.0,0.0,22.35,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-03 22:00:00,Megaflex Gen Urban,9857665714,22.6,0.0,0.0,0.0,22.6,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-03 23:00:00,Megaflex Gen Urban,9857665714,22.45,0.0,0.0,0.0,22.45,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-04 00:00:00,Megaflex Gen Urban,9857665714,22.65,0.0,0.0,0.0,22.65,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-04 01:00:00,Megaflex Gen Urban,9857665714,23.05,0.0,0.0,0.0,23.05,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-04 02:00:00,Megaflex Gen Urban,9857665714,23.2,0.0,0.0,0.0,23.2,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-04 03:00:00,Megaflex Gen Urban,9857665714,22.9,0.0,0.0,0.0,22.9,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-04 04:00:00,Megaflex Gen Urban,9857665714,22.65,0.0,0.0,0.0,22.65,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-04 05:00:00,Megaflex Gen Urban,9857665714,22.55,0.0,0.0,0.0,22.55,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-04 06:00:00,Megaflex Gen Urban,9857665714,21.85,0.0,0.0,0.0,21.85,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-04 07:00:00,Megaflex Gen Urban,9857665714,21.8,0.0,0.0,0.0,21.8,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-04 08:00:00,Megaflex Gen Urban,9857665714,21.5,0.0,0.0,0.0,21.5,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-04 09:00:00,Megaflex Gen Urban,9857665714,21.1,0.0,0.0,0.0,21.1,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-04 10:00:00,Megaflex Gen Urban,9857665714,20.7,0.0,0.0,0.0,20.7,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-04 11:00:00,Megaflex Gen Urban,9857665714,21.8,0.0,0.0,0.0,21.8,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-04 12:00:00,Megaflex Gen Urban,9857665714,22.0,0.0,0.0,0.0,22.0,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-04 13:00:00,Megaflex Gen Urban,9857665714,22.25,0.0,0.0,0.0,22.25,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-04 14:00:00,Megaflex Gen Urban,9857665714,22.45,0.0,0.0,0.0,22.45,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-04 15:00:00,Megaflex Gen Urban,9857665714,22.45,0.0,0.0,0.0,22.45,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-04 16:00:00,Megaflex Gen Urban,9857665714,22.0,0.0,0.0,0.0,22.0,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-04 17:00:00,Megaflex Gen Urban,9857665714,21.5,0.0,0.0,0.0,21.5,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-04 18:00:00,Megaflex Gen Urban,9857665714,21.35,0.0,0.0,0.0,21.35,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-04 19:00:00,Megaflex Gen Urban,9857665714,21.5,0.0,0.0,0.0,21.5,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-04 20:00:00,Megaflex Gen Urban,9857665714,21.95,0.0,0.0,0.0,21.95,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-04 21:00:00,Megaflex Gen Urban,9857665714,22.3,0.0,0.0,0.0,22.3,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-04 22:00:00,Megaflex Gen Urban,9857665714,22.75,0.0,0.0,0.0,22.75,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-04 23:00:00,Megaflex Gen Urban,9857665714,22.55,0.0,0.0,0.0,22.55,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-05 00:00:00,Megaflex Gen Urban,9857665714,22.85,0.0,0.0,0.0,22.85,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-05 01:00:00,Megaflex Gen Urban,9857665714,23.1,0.0,0.0,0.0,23.1,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-05 02:00:00,Megaflex Gen Urban,9857665714,22.95,0.0,0.0,0.0,22.95,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-05 03:00:00,Megaflex Gen Urban,9857665714,23.5,21.95,0.0,0.0,32.156686707433025,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-05 04:00:00,Megaflex Gen Urban,9857665714,23.2,17.65,0.0,0.0,29.150686098272196,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-05 05:00:00,Megaflex Gen Urban,9857665714,22.6,3.9,0.0,0.0,22.93403584195333,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-05 06:00:00,Megaflex Gen Urban,9857665714,21.8,0.0,0.0,0.0,21.8,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-05 07:00:00,Megaflex Gen Urban,9857665714,21.6,0.0,0.0,0.0,21.6,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-05 08:00:00,Megaflex Gen Urban,9857665714,21.9,0.0,0.0,0.0,21.9,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-05 09:00:00,Megaflex Gen Urban,9857665714,23.8,2.3,0.0,0.0,23.91087618637176,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-05 10:00:00,Megaflex Gen Urban,9857665714,27.2,11.65,0.0,0.05,29.589905373285664,0.05,5960228875,>132kV*,>900km,200,5200
2025-05-05 11:00:00,Megaflex Gen Urban,9857665714,24.65,6.0,0.05,0.1,25.369716198649126,0.1118033988749895,5960228875,>132kV*,>900km,200,5200
2025-05-05 12:00:00,Megaflex Gen Urban,9857665714,21.2,0.0,0.0,0.0,21.2,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-05 13:00:00,Megaflex Gen Urban,9857665714,23.25,5.55,0.0,0.35,23.903242457875876,0.35,5960228875,>132kV*,>900km,200,5200
2025-05-05 14:00:00,Megaflex Gen Urban,9857665714,4.0,23.8,61.75,129.2,24.13379373409825,143.19812324189166,5960228875,>132kV*,>900km,200,5200
2025-05-05 15:00:00,Megaflex Gen Urban,9857665714,18.5,39.45,8.1,40.65,43.572382308062984,41.44915560056682,5960228875,>132kV*,>900km,200,5200
2025-05-05 16:00:00,Megaflex Gen Urban,9857665714,11.9,0.15,140.85,100.95,11.90094534060215,173.2905796631773,5960228875,>132kV*,>900km,200,5200
2025-05-05 17:00:00,Megaflex Gen Urban,9857665714,0.05,0.6,190.95,185.65,0.6020797289396148,266.32278347899563,5960228875,>132kV*,>900km,200,5200
2025-05-05 18:00:00,Megaflex Gen Urban,9857665714,0.0,0.0,163.85,148.45,0.0,221.09777248990997,5960228875,>132kV*,>900km,200,5200
2025-05-05 19:00:00,Megaflex Gen Urban,9857665714,0.0,0.0,201.3,149.15,0.0,250.5342541450171,5960228875,>132kV*,>900km,200,5200
2025-05-05 20:00:00,Megaflex Gen Urban,9857665714,0.0,0.0,242.3,176.35,0.0,299.68085107327096,5960228875,>132kV*,>900km,200,5200
2025-05-05 21:00:00,Megaflex Gen Urban,9857665714,0.0,0.0,134.25,171.2,0.0,217.56034220418022,5960228875,>132kV*,>900km,200,5200
2025-05-05 22:00:00,Megaflex Gen Urban,9857665714,1.3,10.4,126.75,159.8,10.480935072788116,203.96470895721154,5960228875,>132kV*,>900km,200,5200
2025-05-05 23:00:00,Megaflex Gen Urban,9857665714,22.3,61.4,59.0,60.1,65.32419153728578,84.22000949893084,5960228875,>132kV*,>900km,200,5200
2025-05-06 00:00:00,Megaflex Gen Urban,9857665714,0.3,3.7,105.2,165.65,3.7121422386541174,196.23190999427183,5960228875,>132kV*,>900km,200,5200
2025-05-06 01:00:00,Megaflex Gen Urban,9857665714,0.8,8.6,81.3,171.85,8.637129152675673,190.11079006726575,5960228875,>132kV*,>900km,200,5200
2025-05-06 02:00:00,Megaflex Gen Urban,9857665714,0.0,0.0,120.65,189.1,0.0,224.3105715297431,5960228875,>132kV*,>900km,200,5200
2025-05-06 03:00:00,Megaflex Gen Urban,9857665714,0.0,1.2,87.75,183.75,1.2,203.62741711272577,5960228875,>132kV*,>900km,200,5200
2025-05-06 04:00:00,Megaflex Gen Urban,9857665714,8.9,65.7,13.4,81.05,66.30007541473842,82.15024345672994,5960228875,>132kV*,>900km,200,5200
2025-05-06 05:00:00,Megaflex Gen Urban,9857665714,6.95,4.65,53.35,119.2,8.36211695684771,130.59426671948506,5960228875,>132kV*,>900km,200,5200
2025-05-06 06:00:00,Megaflex Gen Urban,9857665714,7.15,13.05,79.25,125.6,14.880356178532825,148.51236480508956,5960228875,>132kV*,>900km,200,5200
2025-05-06 07:00:00,Megaflex Gen Urban,9857665714,3.7,11.4,59.9,140.7,11.985407794480754,152.91991368033138,5960228875,>132kV*,>900km,200,5200
2025-05-06 08:00:00,Megaflex Gen Urban,9857665714,22.35,0.0,0.0,0.0,22.35,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-06 09:00:00,Megaflex Gen Urban,9857665714,22.2,0.0,0.0,0.0,22.2,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-06 10:00:00,Megaflex Gen Urban,9857665714,22.45,0.0,0.0,0.0,22.45,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-06 11:00:00,Megaflex Gen Urban,9857665714,22.45,0.0,0.0,0.0,22.45,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-06 12:00:00,Megaflex Gen Urban,9857665714,21.95,0.0,0.0,0.0,21.95,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-06 13:00:00,Megaflex Gen Urban,9857665714,22.45,0.0,0.0,0.0,22.45,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-06 14:00:00,Megaflex Gen Urban,9857665714,22.95,0.0,0.0,0.0,22.95,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-06 15:00:00,Megaflex Gen Urban,9857665714,22.55,0.0,0.0,0.0,22.55,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-06 16:00:00,Megaflex Gen Urban,9857665714,23.65,9.8,4.05,10.45,25.60004882807843,11.207363650743202,5960228875,>132kV*,>900km,200,5200
2025-05-06 17:00:00,Megaflex Gen Urban,9857665714,21.35,0.0,0.0,0.0,21.35,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-06 18:00:00,Megaflex Gen Urban,9857665714,21.0,0.0,0.0,0.0,21.0,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-06 19:00:00,Megaflex Gen Urban,9857665714,21.7,0.0,0.0,0.0,21.7,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-06 20:00:00,Megaflex Gen Urban,9857665714,21.8,0.0,0.0,0.0,21.8,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-06 21:00:00,Megaflex Gen Urban,9857665714,21.7,0.0,0.0,0.0,21.7,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-06 22:00:00,Megaflex Gen Urban,9857665714,21.65,0.0,0.0,0.0,21.65,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-06 23:00:00,Megaflex Gen Urban,9857665714,22.25,0.0,0.0,0.0,22.25,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-07 00:00:00,Megaflex Gen Urban,9857665714,22.4,0.0,0.0,0.0,22.4,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-07 01:00:00,Megaflex Gen Urban,9857665714,22.25,0.0,0.0,0.0,22.25,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-07 02:00:00,Megaflex Gen Urban,9857665714,22.75,0.0,0.0,0.0,22.75,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-07 03:00:00,Megaflex Gen Urban,9857665714,22.6,0.0,0.0,0.0,22.6,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-07 04:00:00,Megaflex Gen Urban,9857665714,22.85,0.0,0.0,0.0,22.85,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-07 05:00:00,Megaflex Gen Urban,9857665714,21.7,0.0,0.0,0.0,21.7,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-07 06:00:00,Megaflex Gen Urban,9857665714,21.25,0.0,0.0,0.0,21.25,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-07 07:00:00,Megaflex Gen Urban,9857665714,21.05,0.0,0.0,0.0,21.05,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-07 08:00:00,Megaflex Gen Urban,9857665714,21.15,0.0,0.0,0.0,21.15,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-07 09:00:00,Megaflex Gen Urban,9857665714,30.75,38.8,0.35,3.15,49.507600426601165,3.1693847983480956,5960228875,>132kV*,>900km,200,5200
2025-05-07 10:00:00,Megaflex Gen Urban,9857665714,29.55,46.7,0.6,4.6,55.263844419294614,4.638965401897281,5960228875,>132kV*,>900km,200,5200
2025-05-07 11:00:00,Megaflex Gen Urban,9857665714,23.05,5.25,0.0,0.0,23.640325716876237,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-07 12:00:00,Megaflex Gen Urban,9857665714,21.45,0.0,0.0,0.0,21.45,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-07 13:00:00,Megaflex Gen Urban,9857665714,21.7,0.0,0.0,0.0,21.7,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-07 14:00:00,Megaflex Gen Urban,9857665714,22.1,0.0,0.0,0.0,22.1,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-07 15:00:00,Megaflex Gen Urban,9857665714,22.5,0.0,0.0,0.0,22.5,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-07 16:00:00,Megaflex Gen Urban,9857665714,26.25,13.05,0.1,0.75,29.31492793782717,0.7566372975210778,5960228875,>132kV*,>900km,200,5200
2025-05-07 17:00:00,Megaflex Gen Urban,9857665714,23.9,44.65,5.05,17.25,50.64417538078787,17.974009013016545,5960228875,>132kV*,>900km,200,5200
2025-05-07 18:00:00,Megaflex Gen Urban,9857665714,9.3,16.6,66.5,81.65,19.027611515899732,105.30419032498185,5960228875,>132kV*,>900km,200,5200
2025-05-07 19:00:00,Megaflex Gen Urban,9857665714,7.1,7.8,64.85,98.55,10.547511554864494,117.9729841955352,5960228875,>132kV*,>900km,200,5200
2025-05-07 20:00:00,Megaflex Gen Urban,9857665714,22.55,0.0,0.0,0.0,22.55,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-07 21:00:00,Megaflex Gen Urban,9857665714,23.55,0.0,0.0,0.0,23.55,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-07 22:00:00,Megaflex Gen Urban,9857665714,23.7,0.0,0.0,0.0,23.7,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-07 23:00:00,Megaflex Gen Urban,9857665714,23.05,0.0,0.0,0.0,23.05,0.0,5960228875,>132kV*,>900km,200,5200
2025-05-10 00:00:00,Megaflex Gen Urban,9857665714,0.0,0.0,2149.45,800.2,0.0,2293.5682554700657,5960228875,>132kV*,>900km,200,5200
2025-05-10 01:00:00,Megaflex Gen Urban,9857665714,0.0,0.0,2072.2501,776.75,0.0,2213.0433885150132,5960228875,>132kV*,>900km,200,5200
2025-05-10 02:00:00,Megaflex Gen Urban,9857665714,0.0,0.0,2124.8999,815.3,0.0,2275.9423707598594,5960228875,>132kV*,>900km,200,5200
2025-05-10 03:00:00,Megaflex Gen Urban,9857665714,0.0,0.0,2195.1001,829.85,0.0,2346.7244132023707,5960228875,>132kV*,>900km,200,5200
2025-05-10 04:00:00,Megaflex Gen Urban,9857665714,0.0,0.0,2113.0,808.45,0.0,2262.379367502276,5960228875,>132kV*,>900km,200,5200
2025-05-10 05:00:00,Megaflex Gen Urban,9857665714,0.0,0.0,1701.75,715.45,0.0,1846.0286468524805,5960228875,>132kV*,>900km,200,5200
2025-05-10 06:00:00,Megaflex Gen Urban,9857665714,0.0,0.0,1712.8499,719.85,0.0,1857.9663082063705,5960228875,>132kV*,>900km,200,5200
2025-05-10 07:00:00,Megaflex Gen Urban,9857665714,0.0,0.0,2042.95,775.6,0.0,2185.2231150388284,5960228875,>132kV*,>900km,200,5200
2025-05-10 08:00:00,Megaflex Gen Urban,9857665714,0.0,0.0,1959.45,730.85,0.0,2091.312034345903,5960228875,>132kV*,>900km,200,5200
2025-05-10 09:00:00,Megaflex Gen Urban,9857665714,0.0,0.0,1365.3,593.45,0.0,1488.6997657351867,5960228875,>132kV*,>900km,200,5200
2025-05-10 10:00:00,Megaflex Gen Urban,9857665714,0.0,0.0,1555.55,605.65,0.0,1669.2955774817112,5960228875,>132kV*,>900km,200,5200
2025-05-10 11:00:00,Megaflex Gen Urban,9857665714,0.0,0.0,1890.05,765.1,0.0,2039.0358046145243,5960228875,>132kV*,>900km,200,5200
2025-05-10 12:00:00,Megaflex Gen Urban,9857665714,0.0,0.0,2091.65,817.4,0.0,2245.6942094817805,5960228875,>132kV*,>900km,200,5200
2025-05-10 13:00:00,Megaflex Gen Urban,9857665714,0.0,0.0,1915.65,753.4,0.0,2058.476738391765,5960228875,>132kV*,>900km,200,5200
